culture,concept,emotion,count,bucket
ar,portrait orientation,something else,1,1-4
ar,portrait painting,awe,1,1-4
ar,portrait painting,fear,1,1-4
ar,portrait painting on wall,amusement,1,1-4
ar,portrait setting,amusement,1,1-4
ar,portrait setting,fear,1,1-4
ar,portrait sketch,sadness,1,1-4
ar,portrait sketch,something else,1,1-4
ar,portrait studio setting,awe,1,1-4
ar,portrait with background,contentment,1,1-4
ar,portrait within a portrait,awe,1,1-4
ar,portraiture,anger,1,1-4
ar,portraiture,something else,1,1-4
ar,post,amusement,1,1-4
ar,post-hunt scene,disgust,1,1-4
ar,post-impressionism,amusement,1,1-4
ar,post-impressionist,amusement,1,1-4
ar,post-impressionist brushwork,amusement,1,1-4
ar,post-impressionist brushwork,disgust,1,1-4
ar,post-impressionist painting,awe,1,1-4
ar,post-impressionist style,excitement,1,1-4
ar,post-impressionist style,fear,1,1-4
ar,postcard,amusement,1,1-4
ar,postcard format,disgust,1,1-4
ar,postcards,awe,1,1-4
ar,poster layout,excitement,1,1-4
ar,posters,amusement,1,1-4
ar,posters on a wall,sadness,1,1-4
ar,pot,amusement,1,1-4
ar,pot,something else,1,1-4
ar,potatoes,amusement,1,1-4
ar,pots,amusement,1,1-4
ar,pots and pans,contentment,1,1-4
ar,potted evergreen tree,contentment,1,1-4
ar,potted flowers,sadness,1,1-4
ar,potted geranium,amusement,1,1-4
ar,potted trees,contentment,1,1-4
ar,pottery,contentment,1,1-4
ar,pottery,excitement,1,1-4
ar,pouches,awe,1,1-4
ar,powder gray hair,contentment,1,1-4
ar,powder puff,awe,1,1-4
ar,powdered hair,amusement,1,1-4
ar,powdered hair,something else,1,1-4
ar,powdered wig,amusement,1,1-4
ar,power lines,awe,1,1-4
ar,power lines,contentment,1,1-4
ar,prayer beads,contentment,1,1-4
ar,prayer beads,fear,1,1-4
ar,prayer book,amusement,1,1-4
ar,prayer flags,awe,1,1-4
ar,prayer gesture,contentment,1,1-4
ar,prayer hands,awe,1,1-4
ar,prayer posture,contentment,1,1-4
ar,praying figure in pink robe,sadness,1,1-4
ar,praying hands,awe,1,1-4
ar,praying mantis,amusement,1,1-4
ar,praying posture,awe,1,1-4
ar,pre-raphaelite style,awe,1,1-4
ar,pre-raphaelite style,sadness,1,1-4
ar,pre-raphaelite style,something else,1,1-4
ar,precipice,awe,1,1-4
ar,predella panel,excitement,1,1-4
ar,preliminary drawing,excitement,1,1-4
ar,preliminary sketch,sadness,1,1-4
ar,preliminary study,amusement,1,1-4
ar,preliminary study,sadness,1,1-4
ar,preparatory sketch,sadness,1,1-4
ar,pretzel bakery sign,contentment,1,1-4
ar,pretzel sign,contentment,1,1-4
ar,prickly pear cacti,something else,1,1-4
ar,priest,contentment,1,1-4
ar,priest with umbrella,contentment,1,1-4
ar,priests,sadness,1,1-4
ar,primary colors,something else,1,1-4
ar,print,amusement,1,1-4
ar,printed circles,contentment,1,1-4
ar,printed paper,awe,1,1-4
ar,printed text,contentment,1,1-4
ar,printed text,something else,1,1-4
ar,printed typography,something else,1,1-4
ar,printing press,contentment,1,1-4
ar,prisms,contentment,1,1-4
ar,prison cell,sadness,1,1-4
ar,prison interior,fear,1,1-4
ar,private interior,amusement,1,1-4
ar,procession,fear,1,1-4
ar,procession,something else,1,1-4
ar,procession scene,anger,1,1-4
ar,procession scene,excitement,1,1-4
ar,processional cross,awe,1,1-4
ar,processions,contentment,1,1-4
ar,processions,excitement,1,1-4
ar,product branding,contentment,1,1-4
ar,profile,amusement,1,1-4
ar,profile,awe,1,1-4
ar,profile and three-quarter views,awe,1,1-4
ar,profile faces,awe,1,1-4
ar,profile faces,something else,1,1-4
ar,profile heads,awe,1,1-4
ar,profile medallion,amusement,1,1-4
ar,profile of a figure,awe,1,1-4
ar,profile of a head,awe,1,1-4
ar,profile of a person,sadness,1,1-4
ar,profile of face,sadness,1,1-4
ar,profile portrait,fear,1,1-4
ar,profile portraits,contentment,1,1-4
ar,profile portraits,sadness,1,1-4
ar,profile silhouette,something else,1,1-4
ar,profile sketch,fear,1,1-4
ar,profile view,fear,1,1-4
ar,profile view faces,awe,1,1-4
ar,profile view of faces,amusement,1,1-4
ar,profile view of faces,awe,1,1-4
ar,profile view of faces,fear,1,1-4
ar,profile view of figures,amusement,1,1-4
ar,profile view of figures,excitement,1,1-4
ar,profile view of figures,fear,1,1-4
ar,profile view of horse,excitement,1,1-4
ar,profile views,amusement,1,1-4
ar,profile views of faces,awe,1,1-4
ar,profile-facing body with frontal torso,disgust,1,1-4
ar,projectiles,awe,1,1-4
ar,prominent black outlines,contentment,1,1-4
ar,prominent typography,contentment,1,1-4
ar,prone human figures,fear,1,1-4
ar,prongs,awe,1,1-4
ar,provencal landscape,amusement,1,1-4
ar,provincial town,amusement,1,1-4
ar,prussian blue,amusement,1,1-4
ar,prussian blue,something else,1,1-4
ar,psaltery,amusement,1,1-4
ar,psychedelic art style,awe,1,1-4
ar,public building hallway,contentment,1,1-4
ar,public festival,excitement,1,1-4
ar,public square,contentment,1,1-4
ar,public square,excitement,1,1-4
ar,puddle of water,contentment,1,1-4
ar,puddle reflections,contentment,1,1-4
ar,puddles,fear,1,1-4
ar,pueblo architecture,awe,1,1-4
ar,puffed sleeves,awe,1,1-4
ar,puffy sleeves,excitement,1,1-4
ar,pulley system,contentment,1,1-4
ar,pumpkin seeds,amusement,1,1-4
ar,pumpkins,amusement,1,1-4
ar,pumpkins,awe,1,1-4
ar,puppet,contentment,1,1-4
ar,puppets,amusement,1,1-4
ar,pure white,amusement,1,1-4
ar,pure white,awe,1,1-4
ar,pure white blossoms,contentment,1,1-4
ar,purism,contentment,1,1-4
ar,purple,disgust,1,1-4
ar,purple accent,amusement,1,1-4
ar,purple anemones,amusement,1,1-4
ar,purple background,amusement,1,1-4
ar,purple banner,fear,1,1-4
ar,purple blossoms,amusement,1,1-4
ar,purple borders,contentment,1,1-4
ar,purple bouquet,amusement,1,1-4
ar,purple breeches,amusement,1,1-4
ar,purple canopy,awe,1,1-4
ar,purple cloak,awe,1,1-4
ar,purple dog,fear,1,1-4
ar,purple door,contentment,1,1-4
ar,purple drapery,amusement,1,1-4
ar,purple dress,contentment,1,1-4
ar,purple dress,something else,1,1-4
ar,purple flower,amusement,1,1-4
ar,purple flower,contentment,1,1-4
ar,purple flowers,excitement,1,1-4
ar,purple fruit,amusement,1,1-4
ar,purple gown,amusement,1,1-4
ar,purple hills,awe,1,1-4
ar,purple ink,contentment,1,1-4
ar,purple irises,amusement,1,1-4
ar,purple jacket,amusement,1,1-4
ar,purple lupines,amusement,1,1-4
ar,purple pillar,contentment,1,1-4
ar,purple poppy,contentment,1,1-4
ar,purple ribbons,contentment,1,1-4
ar,purple robes,amusement,1,1-4
ar,purple robes,anger,1,1-4
ar,purple robes,awe,1,1-4
ar,purple robes,fear,1,1-4
ar,purple saddlecloths,excitement,1,1-4
ar,purple shadows,awe,1,1-4
ar,purple skirt,amusement,1,1-4
ar,purple sky tones,amusement,1,1-4
ar,purple socks,amusement,1,1-4
ar,purple splatters,contentment,1,1-4
ar,purple-blue water,amusement,1,1-4
ar,purple-grey,amusement,1,1-4
ar,purple-grey,contentment,1,1-4
ar,purple-grey,excitement,1,1-4
ar,purples,awe,1,1-4
ar,purplish grey,amusement,1,1-4
ar,purse,amusement,1,1-4
ar,purse,contentment,1,1-4
ar,putti,excitement,1,1-4
ar,putti figures,awe,1,1-4
ar,putto,awe,1,1-4
ar,pyramid,awe,1,1-4
ar,pyramid shape,awe,1,1-4
ar,pyramidal arrangement,contentment,1,1-4
ar,pyramidal composition,disgust,1,1-4
ar,pyramidal composition,fear,1,1-4
ar,pyramidal grouping,contentment,1,1-4
ar,pyramidal structure,amusement,1,1-4
ar,pyramidal structure,sadness,1,1-4
ar,pyramids,contentment,1,1-4
ar,qilin,awe,1,1-4
ar,qin,contentment,1,1-4
ar,qin,sadness,1,1-4
ar,quadratura,contentment,1,1-4
ar,quadriga sculpture,awe,1,1-4
ar,quadrilobed stone tracery,contentment,1,1-4
ar,quadripartite vaulting,awe,1,1-4
ar,quadruped figure,awe,1,1-4
ar,quadrupedal animal,awe,1,1-4
ar,quails,contentment,1,1-4
ar,quatrefoil frame,contentment,1,1-4
ar,quay,amusement,1,1-4
ar,quay,excitement,1,1-4
ar,quay wall,amusement,1,1-4
ar,question mark shape,awe,1,1-4
ar,queue hairstyle,something else,1,1-4
ar,quiet retreat,awe,1,1-4
ar,quill,amusement,1,1-4
ar,quill pen,something else,1,1-4
ar,quill pens,contentment,1,1-4
ar,quilted pattern,contentment,1,1-4
ar,quinces,amusement,1,1-4
ar,quiver,anger,1,1-4
ar,quiver,contentment,1,1-4
ar,quiver,excitement,1,1-4
ar,quiver,something else,1,1-4
ar,quiver of arrows,awe,1,1-4
ar,quivers,amusement,1,1-4
ar,rabbit,contentment,1,1-4
ar,rabbit,fear,1,1-4
ar,racetrack,amusement,1,1-4
ar,racetrack paddock,excitement,1,1-4
ar,racing numbers,amusement,1,1-4
ar,radial lines,awe,1,1-4
ar,radial lines,fear,1,1-4
ar,radial pattern,awe,1,1-4
ar,radiant background light,contentment,1,1-4
ar,radiant light beams,awe,1,1-4
ar,radiant light effects,awe,1,1-4
ar,radiant light rays,contentment,1,1-4
ar,radiant light source,contentment,1,1-4
ar,radiant rays,contentment,1,1-4
ar,radiant sun motif,fear,1,1-4
ar,radiating color shapes,awe,1,1-4
ar,radiating halo,contentment,1,1-4
ar,radiating light rays,contentment,1,1-4
ar,radiating lines,awe,1,1-4
ar,radiating pattern,amusement,1,1-4
ar,radishes,something else,1,1-4
ar,raft,amusement,1,1-4
ar,rafters,fear,1,1-4
ar,railing,awe,1,1-4
ar,railroad crossing sign,contentment,1,1-4
ar,railroad tracks,amusement,1,1-4
ar,railroad tracks,contentment,1,1-4
ar,railway bridge,amusement,1,1-4
ar,railway station,contentment,1,1-4
ar,railway tracks,contentment,1,1-4
ar,rain,contentment,1,1-4
ar,rain streaks,awe,1,1-4
ar,rain-slicked ground,amusement,1,1-4
ar,rainbow circle,contentment,1,1-4
ar,rainbow colors,awe,1,1-4
ar,rainbow spectrum,awe,1,1-4
ar,rainbow spectrum,contentment,1,1-4
ar,raindrop texture strokes,fear,1,1-4
ar,rainy day,awe,1,1-4
ar,rainy day,contentment,1,1-4
ar,rainy day,excitement,1,1-4
ar,rainy day,something else,1,1-4
ar,rainy day scene,something else,1,1-4
ar,rainy landscape,awe,1,1-4
ar,rainy street,amusement,1,1-4
ar,rainy street scene,amusement,1,1-4
ar,raised arm,awe,1,1-4
ar,raised arms,awe,1,1-4
ar,raised hand,sadness,1,1-4
ar,raised hands,awe,1,1-4
ar,raised hands,fear,1,1-4
ar,raised knife,fear,1,1-4
ar,rake,awe,1,1-4
ar,rake,fear,1,1-4
ar,ram,anger,1,1-4
ar,ram,awe,1,1-4
ar,ram,contentment,1,1-4
ar,ram horns on helmet,fear,1,1-4
ar,ranch,excitement,1,1-4
ar,ranunculus,excitement,1,1-4
ar,rapids,excitement,1,1-4
ar,ravine,sadness,1,1-4
ar,raw meat,excitement,1,1-4
ar,rays of light,contentment,1,1-4
ar,reading scene,contentment,1,1-4
ar,reading tables,contentment,1,1-4
ar,realism,awe,1,1-4
ar,realism,fear,1,1-4
ar,realist landscape,awe,1,1-4
ar,realist landscape painting,amusement,1,1-4
ar,realist landscape painting,awe,1,1-4
ar,realist landscape style,awe,1,1-4
ar,realist painting,amusement,1,1-4
ar,realist painting,sadness,1,1-4
ar,realist painting,something else,1,1-4
ar,realist portraiture,contentment,1,1-4
ar,realist style,amusement,1,1-4
ar,realist style,sadness,1,1-4
ar,realistic anatomy,amusement,1,1-4
ar,realistic anatomy,awe,1,1-4
ar,realistic anatomy,contentment,1,1-4
ar,realistic animal depiction,contentment,1,1-4
ar,realistic brushwork,excitement,1,1-4
ar,realistic detail,amusement,1,1-4
ar,realistic detail,excitement,1,1-4
ar,realistic drapery,amusement,1,1-4
ar,realistic drapery folds,contentment,1,1-4
ar,realistic drapery folds,sadness,1,1-4
ar,realistic drapery folds,something else,1,1-4
ar,realistic facial details,contentment,1,1-4
ar,realistic figurative painting,amusement,1,1-4
ar,realistic figurative painting,awe,1,1-4
ar,realistic figurative painting,excitement,1,1-4
ar,realistic figurative style,anger,1,1-4
ar,realistic figurative style,excitement,1,1-4
ar,realistic illustration,contentment,1,1-4
ar,realistic illustration,excitement,1,1-4
ar,realistic lighting,something else,1,1-4
ar,realistic painting,amusement,1,1-4
ar,realistic painting,awe,1,1-4
ar,realistic painting,contentment,1,1-4
ar,realistic perspective,contentment,1,1-4
ar,realistic perspective,something else,1,1-4
ar,realistic portraiture,sadness,1,1-4
ar,realistic portraiture,something else,1,1-4
ar,realistic proportions,anger,1,1-4
ar,realistic reflection on water,awe,1,1-4
ar,realistic rendering,sadness,1,1-4
ar,realistic rendering of skin texture,sadness,1,1-4
ar,realistic rendering of textures,contentment,1,1-4
ar,realistic rendering of water,amusement,1,1-4
ar,realistic representation,awe,1,1-4
ar,realistic shading,contentment,1,1-4
ar,realistic style,sadness,1,1-4
ar,realistic texture,amusement,1,1-4
ar,realistic texture rendering,amusement,1,1-4
ar,realistic texture rendering,something else,1,1-4
ar,realistic textures,awe,1,1-4
ar,realistic textures,excitement,1,1-4
ar,realistic water reflections,something else,1,1-4
ar,rear view perspective,amusement,1,1-4
ar,rear view perspective,awe,1,1-4
ar,rear view perspective,contentment,1,1-4
ar,rearing horse statue,contentment,1,1-4
ar,receding background,contentment,1,1-4
ar,receding perspective,amusement,1,1-4
ar,reception hall,amusement,1,1-4
ar,reception hall,awe,1,1-4
ar,reclining attendant,contentment,1,1-4
ar,reclining bearded man,disgust,1,1-4
ar,reclining blue-skinned figure,contentment,1,1-4
ar,reclining chair,awe,1,1-4
ar,reclining figure,disgust,1,1-4
ar,reclining figure,something else,1,1-4
ar,reclining figure composition,amusement,1,1-4
ar,reclining figures,fear,1,1-4
ar,reclining figures,sadness,1,1-4
ar,reclining human figure,something else,1,1-4
ar,reclining infant,amusement,1,1-4
ar,reclining nude figure,awe,1,1-4
ar,reclining nude figure,disgust,1,1-4
ar,reclining nude man,disgust,1,1-4
ar,reclining nude woman,disgust,1,1-4
ar,reclining pose,something else,1,1-4
ar,reclining woman,amusement,1,1-4
ar,reclining woman,awe,1,1-4
ar,reclining woman,contentment,1,1-4
ar,reclining woman,fear,1,1-4
ar,reclining woman,sadness,1,1-4
ar,reclining woman,something else,1,1-4
ar,recorder,amusement,1,1-4
ar,rectangle,awe,1,1-4
ar,rectangular border,something else,1,1-4
ar,rectangular field,awe,1,1-4
ar,rectangular frame,amusement,1,1-4
ar,rectangular glass vessel,awe,1,1-4
ar,rectangular panels,amusement,1,1-4
ar,recumbent figure,sadness,1,1-4
ar,recumbent male figure,sadness,1,1-4
ar,red accent,excitement,1,1-4
ar,red accent,something else,1,1-4
ar,red accents,anger,1,1-4
ar,red accents from seals,contentment,1,1-4
ar,red accents on buildings,contentment,1,1-4
ar,red and blue canopy,awe,1,1-4
ar,red and gold armor,excitement,1,1-4
ar,red and gold border,awe,1,1-4
ar,red and gold plumage,contentment,1,1-4
ar,red and gold robes,contentment,1,1-4
ar,red and gold robes,excitement,1,1-4
ar,red and green accents,awe,1,1-4
ar,red and green accents,excitement,1,1-4
ar,red and grey plumage,contentment,1,1-4
ar,red and orange accents,anger,1,1-4
ar,red and purple garments,excitement,1,1-4
ar,red and white cap,disgust,1,1-4
ar,red and white dress,contentment,1,1-4
ar,red and white pattern,amusement,1,1-4
ar,red and white stripes,awe,1,1-4
ar,red and white stripes,contentment,1,1-4
ar,red and yellow floral accents,amusement,1,1-4
ar,red and yellow garments,excitement,1,1-4
ar,red and yellow headbands,awe,1,1-4
ar,red apples,amusement,1,1-4
ar,red apples,contentment,1,1-4
ar,red apron,amusement,1,1-4
ar,red apron,sadness,1,1-4
ar,red armchair,amusement,1,1-4
ar,red artist seal,disgust,1,1-4
ar,red artist seal,something else,1,1-4
ar,red artist seals,disgust,1,1-4
ar,red background,amusement,1,1-4
ar,red background,something else,1,1-4
ar,red ball,contentment,1,1-4
ar,red balloon,amusement,1,1-4
ar,red bandana,amusement,1,1-4
ar,red barn,awe,1,1-4
ar,red bead necklace,awe,1,1-4
ar,red bead necklace,contentment,1,1-4
ar,red beam of light,awe,1,1-4
ar,red beam of light,fear,1,1-4
ar,red beard,contentment,1,1-4
ar,red ben-day dots,sadness,1,1-4
ar,red bench,contentment,1,1-4
ar,red bird,contentment,1,1-4
ar,red blood,sadness,1,1-4
ar,red blossom tree,contentment,1,1-4
ar,red blossoms,amusement,1,1-4
ar,red blouse,amusement,1,1-4
ar,red blouse,contentment,1,1-4
ar,red blue and yellow garments,sadness,1,1-4
ar,red boat,something else,1,1-4
ar,red boat canopy,amusement,1,1-4
ar,red bodice,fear,1,1-4
ar,red body,something else,1,1-4
ar,red book,contentment,1,1-4
ar,red book,sadness,1,1-4
ar,red boots,awe,1,1-4
ar,red boots,excitement,1,1-4
ar,red border,disgust,1,1-4
ar,red border with gold leaf flecks,awe,1,1-4
ar,red bottle neck,amusement,1,1-4
ar,red bow,awe,1,1-4
ar,red brick buildings,amusement,1,1-4
ar,red brick manor house,amusement,1,1-4
ar,red buildings,contentment,1,1-4
ar,red camellias,amusement,1,1-4
ar,red camellias,contentment,1,1-4
ar,red canopy,excitement,1,1-4
ar,red canopy bed,contentment,1,1-4
ar,red cap,amusement,1,1-4
ar,red cape,amusement,1,1-4
ar,red cape,awe,1,1-4
ar,red carpet,amusement,1,1-4
ar,red carpet,something else,1,1-4
ar,red cartouches,fear,1,1-4
ar,red chair,contentment,1,1-4
ar,red chair,sadness,1,1-4
ar,red chalk,contentment,1,1-4
ar,red chalk,sadness,1,1-4
ar,red chalk,something else,1,1-4
ar,red chalk drawing,contentment,1,1-4
ar,red chalk drawing,something else,1,1-4
ar,red chalk sketch,awe,1,1-4
ar,red chalk undertones,contentment,1,1-4
ar,red cinnabar,contentment,1,1-4
ar,red circle,awe,1,1-4
ar,red circle,fear,1,1-4
ar,red circular seal,amusement,1,1-4
ar,red cloak,excitement,1,1-4
ar,red cloak,sadness,1,1-4
ar,red cloak,something else,1,1-4
ar,red cloth,amusement,1,1-4
ar,red cloth,contentment,1,1-4
ar,red cloth,disgust,1,1-4
ar,red coat,awe,1,1-4
ar,red coat,excitement,1,1-4
ar,red coat,fear,1,1-4
ar,red collar,awe,1,1-4
ar,red collector seals,excitement,1,1-4
ar,red collector seals,fear,1,1-4
ar,red crests,contentment,1,1-4
ar,red cross,sadness,1,1-4
ar,red cuffs,contentment,1,1-4
ar,red cushion,awe,1,1-4
ar,red cushion,sadness,1,1-4
ar,red dahlias,amusement,1,1-4
ar,red door,excitement,1,1-4
ar,red dot pattern,contentment,1,1-4
ar,red drape,contentment,1,1-4
ar,red drapery,disgust,1,1-4
ar,red drapery,excitement,1,1-4
ar,red drapery,sadness,1,1-4
ar,red dress,excitement,1,1-4
ar,red dress,something else,1,1-4
ar,red dresses,amusement,1,1-4
ar,red eggs,contentment,1,1-4
ar,red fabric,amusement,1,1-4
ar,red fabric,disgust,1,1-4
ar,red fabric,excitement,1,1-4
ar,red fabric,fear,1,1-4
ar,red fabric,sadness,1,1-4
ar,red fabric background,awe,1,1-4
ar,red fence,amusement,1,1-4
ar,red fez,contentment,1,1-4
ar,red flags,excitement,1,1-4
ar,red flame-like shape,fear,1,1-4
ar,red flecks,awe,1,1-4
ar,red flower,something else,1,1-4
ar,red flower accessory,excitement,1,1-4
ar,red flowers,excitement,1,1-4
ar,red flowers,sadness,1,1-4
ar,red flowers,something else,1,1-4
ar,red foliage,amusement,1,1-4
ar,red foliage,contentment,1,1-4
ar,red forms,contentment,1,1-4
ar,red fruit,contentment,1,1-4
ar,red garment,amusement,1,1-4
ar,red garment,fear,1,1-4
ar,red garment,sadness,1,1-4
ar,red garments,contentment,1,1-4
ar,red garments,excitement,1,1-4
ar,red gemstone,awe,1,1-4
ar,red gemstone,contentment,1,1-4
ar,red gloves,sadness,1,1-4
ar,red gown,sadness,1,1-4
ar,red hair,awe,1,1-4
ar,red hair,disgust,1,1-4
ar,red hair,something else,1,1-4
ar,red hair ribbon,contentment,1,1-4
ar,red halos,contentment,1,1-4
ar,red hat with feather,contentment,1,1-4
ar,red headband,sadness,1,1-4
ar,red headscarf,contentment,1,1-4
ar,red headscarf,sadness,1,1-4
ar,red heart shape,awe,1,1-4
ar,red house,sadness,1,1-4
ar,red houses,awe,1,1-4
ar,red imperial seal,awe,1,1-4
ar,red ink,disgust,1,1-4
ar,red ink,excitement,1,1-4
ar,red ink accents,fear,1,1-4
ar,red ink headings,something else,1,1-4
ar,red ink seals,amusement,1,1-4
ar,red ink seals,fear,1,1-4
ar,red ink seals,sadness,1,1-4
ar,red insects,contentment,1,1-4
ar,red lantern,awe,1,1-4
ar,red lapels,contentment,1,1-4
ar,red leaf,contentment,1,1-4
ar,red leaves,amusement,1,1-4
ar,red leaves,excitement,1,1-4
ar,red leaves,fear,1,1-4
ar,red leggings,contentment,1,1-4
ar,red lips,amusement,1,1-4
ar,red lips,anger,1,1-4
ar,red lips,contentment,1,1-4
ar,red lips,something else,1,1-4
ar,red loincloth,excitement,1,1-4
ar,red macaw,amusement,1,1-4
ar,red maple leaves,contentment,1,1-4
ar,red mask,amusement,1,1-4
ar,red mat,contentment,1,1-4
ar,red moon,sadness,1,1-4
ar,red necklace,contentment,1,1-4
ar,red necktie,contentment,1,1-4
ar,red outlines,contentment,1,1-4
ar,red parasol interior,amusement,1,1-4
ar,red patterned sleeves,awe,1,1-4
ar,red peony,awe,1,1-4
ar,red pillars,awe,1,1-4
ar,red pillars,contentment,1,1-4
ar,red pillars,disgust,1,1-4
ar,red pitcher,sadness,1,1-4
ar,red plum blossoms,contentment,1,1-4
ar,red pole,something else,1,1-4
ar,red poppies,contentment,1,1-4
ar,red poppies,something else,1,1-4
ar,red poppy,awe,1,1-4
ar,red railings,awe,1,1-4
ar,red ribbon,amusement,1,1-4
ar,red ribbon,awe,1,1-4
ar,red ribbon,sadness,1,1-4
ar,red ribbons,amusement,1,1-4
ar,red robe,disgust,1,1-4
ar,red robe,excitement,1,1-4
